measure_utc_dt	measure_date	measure_utc_time	g_0	g_41	d_0	b	w_vel	w_dir	helios_t_amb	v_viento	d_viento	temp_air	rad_dir	ele_sol	ori_sol	top	mid	bot	cal_top	cal_mid	cal_bot	pres_aire
2019-03-31 23:30:00+02:00	2019-03-31	23:30:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.09	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:31:00+02:00	2019-03-31	23:31:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.02	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:32:00+02:00	2019-03-31	23:32:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.07	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:33:00+02:00	2019-03-31	23:33:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.05	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:34:00+02:00	2019-03-31	23:34:00+02:00	0.0	0.0	0.0	0.03	0.0	0.31	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:35:00+02:00	2019-03-31	23:35:00+02:00	0.0	0.0	0.0	0.01	0.0	0.56	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:36:00+02:00	2019-03-31	23:36:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.1	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:37:00+02:00	2019-03-31	23:37:00+02:00	0.0	0.0	0.0	0.09	0.0	0.42	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:38:00+02:00	2019-03-31	23:38:00+02:00	0.0	0.0	0.0	0.01	0.0	0.29	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:39:00+02:00	2019-03-31	23:39:00+02:00	0.0	0.0	0.0	0.0	0.0	0.07	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:40:00+02:00	2019-03-31	23:40:00+02:00	0.0	0.0	0.0	0.0	0.0	0.23	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:41:00+02:00	2019-03-31	23:41:00+02:00	0.0	0.0	0.0	0.0	0.0	0.27	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:42:00+02:00	2019-03-31	23:42:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.18	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:43:00+02:00	2019-03-31	23:43:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.3	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:44:00+02:00	2019-03-31	23:44:00+02:00	0.0	0.0	0.0	0.0	0.0	0.35	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:45:00+02:00	2019-03-31	23:45:00+02:00	0.0	0.0	0.0	0.0	0.0	0.5	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:46:00+02:00	2019-03-31	23:46:00+02:00	0.0	0.0	0.0	0.0	0.0	0.54	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:47:00+02:00	2019-03-31	23:47:00+02:00	0.0	0.0	0.0	0.0	0.0	0.23	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:48:00+02:00	2019-03-31	23:48:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.09	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:49:00+02:00	2019-03-31	23:49:00+02:00	0.0	0.0	0.0	0.0	0.0	0.39	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:50:00+02:00	2019-03-31	23:50:00+02:00	0.0	0.0	0.0	0.0	0.0	0.42	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:51:00+02:00	2019-03-31	23:51:00+02:00	0.0	0.0	0.0	0.0	0.0	0.45	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:52:00+02:00	2019-03-31	23:52:00+02:00	0.0	0.0	0.0	0.0	0.0	0.27	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:53:00+02:00	2019-03-31	23:53:00+02:00	0.0	0.0	0.0	0.0	0.0	0.15	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:54:00+02:00	2019-03-31	23:54:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.11	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:55:00+02:00	2019-03-31	23:55:00+02:00	0.0	0.0	0.0	0.0	0.0	0.02	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:56:00+02:00	2019-03-31	23:56:00+02:00	0.0	0.0	0.0	0.0	0.0	0.29	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:57:00+02:00	2019-03-31	23:57:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.14	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:58:00+02:00	2019-03-31	23:58:00+02:00	0.0	0.0	0.0	0.0	0.0	0.26	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-03-31 23:59:00+02:00	2019-03-31	23:59:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.07	-37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2019-04-01 00:00:00+02:00	2019-04-01	00:00:00+02:00	0.0	0.0	0.0	0.0	0.0	0.02	-37.5	1.418	344.327	9.18	0.096	NaN	283.642	-0.442	-0.435	-0.519	-1.517	0.648	5.462	350.014
2019-04-01 00:01:00+02:00	2019-04-01	00:01:00+02:00	0.0	0.0	0.0	0.0	0.0	0.11	-37.5	1.801	354.47	9.193	0.175	NaN	283.642	-0.44	-0.435	-0.522	0.392	5.786	-2.534	350.014
2019-04-01 00:02:00+02:00	2019-04-01	00:02:00+02:00	0.0	0.0	0.0	0.0	0.0	0.38	-37.5	2.325	347.998	9.181	0.228	NaN	283.642	-0.44	-0.435	-0.52	0.218	5.097	-1.766	350.014
2019-04-01 00:03:00+02:00	2019-04-01	00:03:00+02:00	0.0	0.0	0.0	0.0	0.0	0.49	-37.5	1.924	336.038	9.189	0.195	NaN	283.645	-0.441	-0.435	-0.52	9.044	1.765	-0.395	350.014
2019-04-01 00:04:00+02:00	2019-04-01	00:04:00+02:00	0.0	0.0	0.0	0.0	0.0	0.14	-37.5	1.521	329.839	9.207	0.153	NaN	283.645	-0.442	-0.435	-0.519	0.69	6.55	0.078	350.014
2019-04-01 00:05:00+02:00	2019-04-01	00:05:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.32	-37.5	1.637	340.151	9.219	0.175	NaN	283.645	-0.44	-0.434	-0.52	-3.572	2.487	1.262	350.014
2019-04-01 00:06:00+02:00	2019-04-01	00:06:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.16	-37.5	2.2	347.32	9.205	0.22	NaN	283.645	-0.437	-0.434	-0.524	4.804	4.879	-0.076	350.014
2019-04-01 00:07:00+02:00	2019-04-01	00:07:00+02:00	0.0	0.0	0.0	0.0	0.0	0.18	-37.5	2.466	340.992	9.173	0.231	NaN	283.645	-0.438	-0.433	-0.52	1.844	4.06	0.585	350.014
2019-04-01 00:08:00+02:00	2019-04-01	00:08:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.14	-37.5	2.239	346.904	9.161	0.201	NaN	283.645	-0.438	-0.432	-0.516	3.155	1.967	-1.502	350.014
2019-04-01 00:09:00+02:00	2019-04-01	00:09:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.35	-37.5	2.161	354.519	9.165	0.199	NaN	283.646	-0.434	-0.431	-0.52	1.131	4.285	2.036	350.014
2019-04-01 00:10:00+02:00	2019-04-01	00:10:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.39	-37.5	2.448	353.785	9.152	0.216	NaN	283.646	-0.433	-0.43	-0.522	0.875	3.423	3.325	350.014
2019-04-01 00:11:00+02:00	2019-04-01	00:11:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.35	-37.5	2.601	352.257	9.142	0.195	NaN	283.646	-0.433	-0.43	-0.521	-1.822	3.093	0.466	350.014
2019-04-01 00:12:00+02:00	2019-04-01	00:12:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.42	-37.5	2.434	347.723	9.145	0.181	NaN	283.646	-0.431	-0.431	-0.529	0.347	2.963	2.869	350.014
2019-04-01 00:13:00+02:00	2019-04-01	00:13:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.11	-37.5	2.346	350.122	9.163	0.163	NaN	283.646	-0.436	-0.434	-0.527	-1.742	3.786	3.56	350.014
2019-04-01 00:14:00+02:00	2019-04-01	00:14:00+02:00	0.0	0.0	0.0	0.0	0.0	0.42	-37.5	2.155	358.912	9.175	0.191	NaN	283.646	-0.442	-0.435	-0.519	-0.62	3.367	1.113	350.014
2019-04-01 00:15:00+02:00	2019-04-01	00:15:00+02:00	0.0	0.0	0.0	0.0	0.0	0.48	-37.5	1.967	353.157	9.168	0.202	NaN	283.648	-0.439	-0.435	-0.523	-0.457	3.032	2.219	350.014
2019-04-01 00:16:00+02:00	2019-04-01	00:16:00+02:00	0.0	0.0	0.0	0.0	0.0	0.03	-37.5	1.814	348.512	9.175	0.134	NaN	283.648	-0.44	-0.435	-0.523	3.307	3.078	-0.211	350.014
2019-04-01 00:17:00+02:00	2019-04-01	00:17:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.14	-37.5	1.924	353.386	9.183	0.143	NaN	283.648	-0.439	-0.435	-0.522	3.588	4.623	-1.122	350.014
2019-04-01 00:18:00+02:00	2019-04-01	00:18:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.28	-37.5	2.039	357.252	9.18	0.154	NaN	283.648	-0.44	-0.436	-0.522	4.503	0.402	-0.111	350.014
2019-04-01 00:19:00+02:00	2019-04-01	00:19:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.31	-37.5	2.257	355.338	9.172	0.166	NaN	76.352	-0.437	-0.433	-0.521	-1.874	4.723	2.032	350.014
2019-04-01 00:20:00+02:00	2019-04-01	00:20:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.25	-37.5	2.11	179.966	9.173	0.208	NaN	76.349	-0.432	-0.431	-0.526	-0.604	1.752	3.008	350.014
2019-04-01 00:21:00+02:00	2019-04-01	00:21:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.32	-37.5	2.006	8.361	9.194	0.212	NaN	76.349	-0.436	-0.432	-0.522	-0.07	4.988	-0.996	350.014
2019-04-01 00:22:00+02:00	2019-04-01	00:22:00+02:00	0.0	0.0	0.0	0.0	0.0	0.1	-37.5	2.347	182.167	9.19	0.216	NaN	76.349	-0.437	-0.432	-0.52	-0.205	3.935	-0.424	350.014
2019-04-01 00:23:00+02:00	2019-04-01	00:23:00+02:00	0.0	0.0	0.0	0.0	0.0	0.0	-37.5	2.19	180.358	9.182	0.147	NaN	76.349	-0.439	-0.434	-0.522	3.294	-0.746	1.37	350.014
2019-04-01 00:24:00+02:00	2019-04-01	00:24:00+02:00	0.0	0.0	0.0	0.0	0.0	0.18	-37.5	2.104	174.32	9.19	0.14	NaN	76.349	-0.44	-0.435	-0.522	0.655	2.933	-1.214	350.014
2019-04-01 00:25:00+02:00	2019-04-01	00:25:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.17	-37.5	2.081	349.851	9.179	0.167	NaN	76.349	-0.437	-0.434	-0.526	0.031	5.414	-1.303	350.014
2019-04-01 00:26:00+02:00	2019-04-01	00:26:00+02:00	0.0	0.0	0.0	0.0	0.0	0.19	-37.5	2.357	356.323	9.164	0.108	NaN	76.347	-0.438	-0.434	-0.524	5.62	0.141	2.118	350.014
2019-04-01 00:27:00+02:00	2019-04-01	00:27:00+02:00	0.0	0.0	0.0	0.0	0.0	0.45	-37.5	2.668	178.407	9.144	0.089	NaN	76.347	-0.44	-0.434	-0.52	4.307	-0.954	3.878	350.014
2019-04-01 00:28:00+02:00	2019-04-01	00:28:00+02:00	0.0	0.0	0.0	0.0	0.0	0.22	-37.5	2.4	180.589	9.127	0.072	NaN	76.347	-0.44	-0.435	-0.524	0.082	2.292	4.184	350.014
2019-04-01 00:29:00+02:00	2019-04-01	00:29:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.02	-37.5	1.877	181.829	9.147	0.071	NaN	76.347	-0.444	-0.436	-0.517	5.249	2.297	-1.001	350.014
2019-04-01 00:30:00+02:00	2019-04-01	00:30:00+02:00	0.0	0.0	0.0	0.0	0.0	0.34	-37.5	1.708	180.008	9.17	0.12	NaN	76.347	-0.449	-0.436	-0.508	7.563	1.058	-1.094	350.014
2019-04-01 00:31:00+02:00	2019-04-01	00:31:00+02:00	0.0	0.0	0.0	0.0	0.0	0.31	-37.5	1.572	179.273	9.173	0.173	NaN	76.345	-0.44	-0.433	-0.515	2.119	5.014	-1.292	350.014
2019-04-01 00:32:00+02:00	2019-04-01	00:32:00+02:00	0.0	0.0	0.0	0.0	0.0	0.62	-37.5	1.367	170.415	9.186	0.172	NaN	76.345	-0.432	-0.433	-0.529	-1.073	1.484	2.443	350.014
2019-04-01 00:33:00+02:00	2019-04-01	00:33:00+02:00	0.0	0.0	0.0	0.0	0.0	0.24	-37.5	1.174	324.324	9.205	0.143	NaN	76.345	-0.436	-0.435	-0.53	3.726	0.387	2.071	350.014
2019-04-01 00:34:00+02:00	2019-04-01	00:34:00+02:00	0.0	0.0	0.0	0.0	0.0	0.32	-37.5	1.283	156.181	9.215	0.107	NaN	76.345	-0.444	-0.436	-0.519	2.964	-0.017	1.301	350.014
2019-04-01 00:35:00+02:00	2019-04-01	00:35:00+02:00	0.0	0.0	0.0	0.0	0.0	0.11	-37.5	1.62	4.54	9.211	0.151	NaN	76.345	-0.449	-0.438	-0.516	2.631	1.611	3.2	350.014
2019-04-01 00:36:00+02:00	2019-04-01	00:36:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.16	-37.5	1.618	177.826	9.191	0.173	NaN	76.345	-0.446	-0.437	-0.518	4.128	1.529	1.166	350.014
2019-04-01 00:37:00+02:00	2019-04-01	00:37:00+02:00	0.0	0.0	0.0	0.0	0.0	0.27	-37.5	1.692	180.767	9.186	0.13	NaN	76.343	-0.441	-0.435	-0.52	0.948	2.772	-0.398	350.014
2019-04-01 00:38:00+02:00	2019-04-01	00:38:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.11	-37.5	1.623	185.763	9.2	0.163	NaN	76.343	-0.439	-0.435	-0.523	5.875	-1.126	0.264	350.014
2019-04-01 00:39:00+02:00	2019-04-01	00:39:00+02:00	0.0	0.0	0.0	0.0	0.0	0.36	-37.5	1.407	352.346	9.189	0.171	NaN	76.343	-0.439	-0.434	-0.523	4.378	1.846	-0.587	350.014
2019-04-01 00:40:00+02:00	2019-04-01	00:40:00+02:00	0.0	0.0	0.0	0.0	0.0	0.41	-37.5	1.599	345.326	9.163	0.109	NaN	76.343	-0.44	-0.435	-0.522	3.946	-0.929	3.41	350.014
2019-04-01 00:41:00+02:00	2019-04-01	00:41:00+02:00	0.0	0.0	0.0	0.0	0.0	0.12	-37.5	1.702	343.935	9.153	0.059	NaN	76.343	-0.439	-0.434	-0.52	3.375	0.949	0.343	350.014
2019-04-01 00:42:00+02:00	2019-04-01	00:42:00+02:00	0.0	0.0	0.0	0.0	0.0	0.13	-37.5	1.449	347.948	9.152	0.069	NaN	76.343	-0.437	-0.433	-0.521	-0.74	1.874	4.439	350.014
2019-04-01 00:43:00+02:00	2019-04-01	00:43:00+02:00	0.0	0.0	0.0	0.0	0.0	0.5	-37.5	1.332	177.257	9.15	0.072	NaN	76.341	-0.439	-0.435	-0.525	0.419	5.331	2.146	350.014
2019-04-01 00:44:00+02:00	2019-04-01	00:44:00+02:00	0.0	0.0	0.0	0.0	0.0	0.41	-37.5	1.104	1.481	9.176	0.09	NaN	76.341	-0.444	-0.437	-0.521	3.644	-2.252	3.317	350.014
2019-04-01 00:45:00+02:00	2019-04-01	00:45:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.01	-37.5	1.199	175.543	9.196	0.127	NaN	76.341	-0.444	-0.436	-0.518	-0.624	4.592	1.303	350.014
2019-04-01 00:46:00+02:00	2019-04-01	00:46:00+02:00	0.0	0.0	0.0	0.0	0.0	0.3	-37.5	1.511	343.596	9.189	0.133	NaN	76.341	-0.438	-0.434	-0.524	1.598	5.876	-1.638	350.014
2019-04-01 00:47:00+02:00	2019-04-01	00:47:00+02:00	0.0	0.0	0.0	0.0	0.0	0.36	-37.5	1.445	347.589	9.194	0.129	NaN	76.341	-0.438	-0.435	-0.525	0.483	0.221	4.855	350.014
2019-04-01 00:48:00+02:00	2019-04-01	00:48:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.17	-37.5	1.071	181.869	9.204	0.143	NaN	76.339	-0.442	-0.435	-0.521	5.297	3.073	-0.659	350.014
2019-04-01 00:49:00+02:00	2019-04-01	00:49:00+02:00	0.0	0.0	0.0	0.0	0.0	0.11	-37.5	0.981	180.273	9.201	0.134	NaN	76.339	-0.44	-0.434	-0.521	2.419	4.539	0.978	350.014
2019-04-01 00:50:00+02:00	2019-04-01	00:50:00+02:00	0.0	0.0	0.0	0.0	0.0	0.52	-37.5	1.634	182.769	9.196	0.151	NaN	76.339	-0.44	-0.434	-0.523	0.561	2.821	3.172	350.014
2019-04-01 00:51:00+02:00	2019-04-01	00:51:00+02:00	0.0	0.0	0.0	0.0	0.0	0.56	-37.5	1.85	175.243	9.165	0.14	NaN	76.339	-0.44	-0.435	-0.526	0.015	3.02	4.423	350.014
2019-04-01 00:52:00+02:00	2019-04-01	00:52:00+02:00	0.0	0.0	0.0	0.0	0.0	0.47	-37.5	1.477	348.496	9.139	0.054	NaN	76.339	-0.44	-0.436	-0.523	2.175	4.591	0.239	350.014
2019-04-01 00:53:00+02:00	2019-04-01	00:53:00+02:00	0.0	0.0	0.0	0.0	0.0	0.33	-37.5	1.627	180.909	9.146	0.066	NaN	76.339	-0.439	-0.434	-0.522	3.546	1.751	1.477	350.014
2019-04-01 00:54:00+02:00	2019-04-01	00:54:00+02:00	0.0	0.0	0.0	0.0	0.0	0.04	-37.5	1.848	175.212	9.135	0.092	NaN	76.337	-0.44	-0.436	-0.525	4.014	-0.7	1.175	350.014
2019-04-01 00:55:00+02:00	2019-04-01	00:55:00+02:00	0.0	0.0	0.0	0.0	0.0	0.4	-37.5	1.547	348.496	9.127	0.039	NaN	76.337	-0.445	-0.438	-0.523	1.669	0.394	6.156	350.014
2019-04-01 00:56:00+02:00	2019-04-01	00:56:00+02:00	0.0	0.0	0.0	0.0	0.0	0.46	-37.5	1.453	179.851	9.158	0.103	NaN	76.337	-0.443	-0.436	-0.521	2.958	4.246	0.016	350.014
2019-04-01 00:57:00+02:00	2019-04-01	00:57:00+02:00	0.0	0.0	0.0	0.0	0.0	0.49	-37.5	1.988	6.773	9.166	0.191	NaN	76.337	-0.44	-0.434	-0.522	0.222	5.182	-0.435	350.014
2019-04-01 00:58:00+02:00	2019-04-01	00:58:00+02:00	0.0	0.0	0.0	0.0	0.0	0.57	-37.5	2.031	178.504	9.135	0.131	NaN	76.337	-0.439	-0.434	-0.523	0.751	-0.47	6.49	350.014
2019-04-01 00:59:00+02:00	2019-04-01	00:59:00+02:00	0.0	0.0	0.0	0.0	0.0	0.59	-37.5	1.498	177.913	9.141	0.088	NaN	76.337	-0.44	-0.434	-0.519	6.62	0.725	-1.214	350.014
2019-04-01 01:00:00+02:00	2019-04-01	01:00:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.1	-37.5	1.459	178.918	9.155	0.111	NaN	76.335	-0.441	-0.435	-0.52	4.634	2.726	-0.811	350.014
2019-04-01 01:01:00+02:00	2019-04-01	01:01:00+02:00	0.0	0.0	0.0	0.0	0.0	0.1	-37.5	1.581	355.018	9.138	0.07	NaN	76.335	-0.44	-0.436	-0.525	1.65	5.22	-0.242	350.014
2019-04-01 01:02:00+02:00	2019-04-01	01:02:00+02:00	0.0	0.0	0.0	0.0	0.0	0.23	-37.5	1.398	352.281	9.12	0.011	NaN	76.335	-0.443	-0.436	-0.521	1.186	3.259	4.304	350.014
2019-04-01 01:03:00+02:00	2019-04-01	01:03:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.21	-37.5	1.134	344.459	9.117	0.01	NaN	76.335	-0.443	-0.436	-0.518	2.021	-1.078	4.552	350.014
2019-04-01 01:04:00+02:00	2019-04-01	01:04:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.17	-37.5	1.037	172.074	9.131	0.013	NaN	76.335	-0.442	-0.437	-0.523	2.498	-0.17	2.128	350.014
2019-04-01 01:05:00+02:00	2019-04-01	01:05:00+02:00	0.0	0.0	0.0	0.0	0.0	0.37	-37.5	1.071	2.513	9.158	0.043	NaN	76.333	-0.437	-0.437	-0.532	-0.039	2.11	3.148	350.014
2019-04-01 01:06:00+02:00	2019-04-01	01:06:00+02:00	0.0	0.0	0.0	0.0	0.0	0.03	-37.5	0.966	175.415	9.172	0.056	NaN	76.333	-0.441	-0.437	-0.528	4.1	-0.194	2.722	350.014
2019-04-01 01:07:00+02:00	2019-04-01	01:07:00+02:00	0.0	0.0	0.0	0.0	0.0	0.31	-37.5	0.934	352.504	9.168	0.019	NaN	76.333	-0.448	-0.44	-0.522	3.871	0.624	2.759	350.014
2019-04-01 01:08:00+02:00	2019-04-01	01:08:00+02:00	0.0	0.0	0.0	0.0	0.0	0.4	-37.5	0.994	357.326	9.18	0.004	NaN	76.333	-0.446	-0.439	-0.524	3.961	0.284	2.056	350.014
2019-04-01 01:09:00+02:00	2019-04-01	01:09:00+02:00	0.0	0.0	0.0	0.0	0.0	0.51	-37.5	1.067	187.36	9.209	0.082	NaN	76.333	-0.442	-0.436	-0.523	1.93	1.006	3.218	350.014
2019-04-01 01:10:00+02:00	2019-04-01	01:10:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.09	-37.5	1.339	9.582	9.189	0.116	NaN	76.333	-0.436	-0.434	-0.528	-1.489	1.517	5.647	350.014
2019-04-01 01:11:00+02:00	2019-04-01	01:11:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.3	-37.5	1.437	178.276	9.137	0.037	NaN	76.331	-0.442	-0.436	-0.522	6.321	-1.866	0.205	350.014
2019-04-01 01:12:00+02:00	2019-04-01	01:12:00+02:00	0.0	0.0	0.0	0.0	0.0	0.19	-37.5	1.38	347.104	9.11	0.0	NaN	76.331	-0.445	-0.438	-0.521	6.582	-1.051	2.592	350.014
2019-04-01 01:13:00+02:00	2019-04-01	01:13:00+02:00	0.0	0.0	0.0	0.0	0.0	0.23	-37.5	1.361	340.285	9.112	0.0	NaN	76.331	-0.439	-0.437	-0.528	-0.54	-0.101	5.149	350.014
2019-04-01 01:14:00+02:00	2019-04-01	01:14:00+02:00	0.0	0.0	0.0	0.0	0.0	0.18	-37.5	1.508	346.091	9.113	0.0	NaN	76.331	-0.435	-0.434	-0.529	-0.983	3.884	0.582	350.014
2019-04-01 01:15:00+02:00	2019-04-01	01:15:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.17	-37.5	1.63	354.534	9.106	0.0	NaN	76.331	-0.435	-0.434	-0.529	3.062	-0.683	5.838	350.014
2019-04-01 01:16:00+02:00	2019-04-01	01:16:00+02:00	0.0	0.0	0.0	0.04	0.0	-0.16	-37.5	1.677	178.887	9.107	0.002	NaN	76.329	-0.442	-0.436	-0.523	0.09	5.222	2.922	350.014
2019-04-01 01:17:00+02:00	2019-04-01	01:17:00+02:00	0.0	0.0	0.0	0.0	0.0	0.1	-37.5	1.568	178.262	9.105	0.005	NaN	76.329	-0.441	-0.435	-0.521	-0.654	4.183	1.519	350.014
2019-04-01 01:18:00+02:00	2019-04-01	01:18:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.14	-37.5	1.227	355.111	9.107	0.007	NaN	76.329	-0.439	-0.435	-0.522	-0.925	5.867	-0.329	350.014
2019-04-01 01:19:00+02:00	2019-04-01	01:19:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.27	-37.5	1.223	348.368	9.102	0.006	NaN	76.329	-0.437	-0.434	-0.525	-0.187	2.571	2.915	350.014
2019-04-01 01:20:00+02:00	2019-04-01	01:20:00+02:00	0.0	0.0	0.0	0.0	0.0	0.08	-37.5	1.286	333.32	9.101	0.003	NaN	76.329	-0.438	-0.434	-0.525	4.767	-0.725	5.436	350.014
2019-04-01 01:21:00+02:00	2019-04-01	01:21:00+02:00	0.0	0.0	0.0	0.04	0.0	0.53	-37.5	1.17	334.802	9.116	0.004	NaN	76.329	-0.439	-0.435	-0.527	-0.728	1.329	5.544	350.014
2019-04-01 01:22:00+02:00	2019-04-01	01:22:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.07	-37.5	1.212	350.293	9.119	0.006	NaN	76.327	-0.439	-0.436	-0.528	2.131	2.999	-1.778	350.014
2019-04-01 01:23:00+02:00	2019-04-01	01:23:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.17	-37.5	1.413	350.643	9.103	0.004	NaN	76.327	-0.437	-0.434	-0.526	4.857	4.232	-0.474	350.014
2019-04-01 01:24:00+02:00	2019-04-01	01:24:00+02:00	0.0	0.0	0.0	0.0	0.0	0.09	-37.5	1.406	173.192	9.108	0.004	NaN	76.327	-0.439	-0.434	-0.521	3.813	0.324	3.932	350.014
2019-04-01 01:25:00+02:00	2019-04-01	01:25:00+02:00	0.0	0.0	0.0	0.01	0.0	0.19	-37.5	1.296	2.096	9.118	0.012	NaN	76.327	-0.44	-0.435	-0.52	-1.104	4.494	2.205	350.014
2019-04-01 01:26:00+02:00	2019-04-01	01:26:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.03	-37.5	1.177	178.292	9.116	0.014	NaN	76.327	-0.438	-0.435	-0.526	0.785	5.394	0.555	350.014
